VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,AvgSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalesToPurchaseRatio
8673,STE MICHELLE WINE ESTATES,24241,Tenet Syrah Le Fervent,11.61,17.99,750,266,3088.26,200.0,2833.499999999995,14.167499999999976,22.169999999999977,15919.700000000003,-254.76000000000522,-8.99100052938083,0.7518796992481203,0.9175069456587187
7245,PROXIMO SPIRITS INC.,1995,Jose Cuervo R Rolling Stones,73.52,99.99,750,42,3087.8399999999997,42.0,4199.579999999999,99.98999999999998,33.08999999999999,38994.78000000001,1111.7399999999993,26.4726472647265,1.0,1.3600380848748639
1392,CONSTELLATION BRANDS INC,40926,Taylor Madeira NY,3.28,4.99,750,941,3086.48,936.0,4670.639999999942,4.989999999999938,103.6599999999998,79528.99,1584.159999999942,33.9174074645008,0.9946865037194474,1.5132578212073113
4425,MARTIGNETTI COMPANIES,10021,Clayhouse Syrah Paso Robles,7.89,12.99,750,391,3084.989999999999,378.0,5424.219999999965,14.349788359788267,41.9099999999999,144929.24,2339.229999999966,43.1256475585426,0.9667519181585678,1.7582617771856528
10754,PERFECTA WINES,15552,Senda 66 Tempranillo,8.05,11.99,750,383,3083.1499999999987,414.0,5003.8599999999715,12.086618357487854,45.90999999999992,28720.52,1920.7099999999728,38.3845671141875,1.080939947780679,1.6229700144332821
4425,MARTIGNETTI COMPANIES,27406,Hourglass Estate Svgn Bl,25.67,37.99,750,120,3080.4,10.0,379.90000000000003,37.99,1.1,144929.24,-2700.5,-710.844959199789,0.08333333333333333,0.12332813920270096
7153,PINE STATE TRADING CO,2851,Mother's Apple Pie Liqueur,4.5,5.99,750,684,3078.0,705.0,6337.949999999958,8.98999999999994,555.3199999999999,15884.819999999998,3259.949999999958,51.4354010366125,1.030701754385965,2.059113060428836
9552,M S WALKER INC,16468,Gerard Bertrand Chard Rsv Sp,7.79,13.99,750,395,3077.05,384.0,4734.159999999976,12.328541666666604,42.57999999999991,55551.819999999985,1657.109999999976,35.0032529530051,0.9721518987341772,1.5385385352854117
4425,MARTIGNETTI COMPANIES,24992,Buglioni L'Amarone,36.18,54.99,750,85,3075.2999999999997,78.0,4289.219999999995,54.98999999999993,8.630000000000004,144929.24,1213.919999999995,28.3016492509127,0.9176470588235294,1.3947322212467061
7153,PINE STATE TRADING CO,1048,Mother's Holiday Nog,5.11,6.49,750,601,3071.11,679.0,6104.209999999988,8.989999999999982,534.6600000000002,15884.819999999998,3033.099999999988,49.6886575003153,1.1297836938435941,1.9876233674469452
10754,PERFECTA WINES,26802,L Aubry Fils Rose Brut 1 Cru,36.54,52.99,750,84,3069.36,38.0,2013.6200000000001,52.99,4.199999999999999,28720.52,-1055.74,-52.4299520266982,0.4523809523809524,0.6560390439700785
9165,ULTRA BEVERAGE COMPANY LLP,25813,Ch Rombeau L'Eleve 13,8.27,11.99,750,371,3068.1699999999996,120.0,1438.8000000000004,11.990000000000004,13.349999999999993,68054.70000000003,-1629.3699999999992,-113.245065332221,0.32345013477088946,0.4689440285251471
9552,M S WALKER INC,27433,Emilio Lustau Fino Sherry,10.88,15.99,750,282,3068.1599999999994,228.0,3715.7199999999903,16.297017543859607,25.189999999999955,55551.819999999985,647.5599999999909,17.4275779660468,0.8085106382978723,1.2110580934501431
3252,E & J GALLO WINERY,24033,Canyon Rd Svgn Bl,3.15,4.79,750,973,3064.9499999999994,947.0,4536.129999999999,4.789999999999999,106.49,61966.909999999996,1471.1799999999998,32.4324920141178,0.9732785200411099,1.4800013050783862
17035,PERNOD RICARD USA,15745,Sandeman 10 Yr Tawny Port,14.28,23.99,750,214,3055.9199999999996,231.0,6569.689999999975,28.440216450216344,25.48999999999993,123780.21999999997,3513.7699999999754,53.4845631985678,1.0794392523364487,2.1498239482708894
1392,CONSTELLATION BRANDS INC,42603,3 Blind Moose Merlot Cal,5.99,10.99,750,509,3048.910000000001,715.0,6951.849999999943,9.722867132867053,79.47999999999986,79528.99,3902.939999999942,56.1424656746042,1.4047151277013752,2.2801099409296897
9165,ULTRA BEVERAGE COMPANY LLP,15404,Dom Serene Rose,16.21,23.99,750,188,3047.48,234.0,5676.659999999985,24.259230769230708,26.059999999999967,68054.70000000003,2629.1799999999853,46.315615168074,1.2446808510638299,1.86273904996915
7153,PINE STATE TRADING CO,19977,Hideyoshi Namacho Honjozo Sa,7.58,10.99,300,402,3047.1600000000008,394.0,4437.55999999997,11.262842639593833,16.429999999999893,15884.819999999998,1390.3999999999696,31.3325340953132,0.9800995024875622,1.4562937292429572
4425,MARTIGNETTI COMPANIES,41985,Ridge Estate Cab Svgn,33.1,47.99,750,92,3045.1999999999994,99.0,5206.009999999992,52.585959595959515,10.999999999999998,144929.24,2160.8099999999927,41.5060670263791,1.076086956521739,1.709579009588859
1392,CONSTELLATION BRANDS INC,6394,Taylor Dry Sherry,9.14,13.99,3000,333,3043.6199999999994,299.0,4183.0099999999875,13.989999999999958,134.55000000000004,79528.99,1139.389999999988,27.2385196306007,0.8978978978978979,1.374353565819645
8004,SAZERAC CO INC,1059,Old St Nick's Egg Nog,3.4,4.49,750,895,3043.0000000000005,927.0,5552.729999999982,5.989999999999981,729.8900000000007,50293.62000000002,2509.729999999982,45.1981277677825,1.035754189944134,1.824755175813336
9165,ULTRA BEVERAGE COMPANY LLP,24429,Baracchi O'Lillo,8.1,11.99,750,375,3037.499999999999,1551.0,18596.489999999936,11.98999999999996,172.8300000000012,68054.70000000003,15558.989999999936,83.6662725062632,4.136,6.122301234567882
90010,VINEXTRA INC,18126,Monte Velho White Alentejo,7.53,10.99,750,403,3034.5900000000006,349.0,3835.5099999999848,10.989999999999956,38.65999999999992,524.9400000000002,800.9199999999842,20.8817080388263,0.8660049627791563,1.2639302179207024
4425,MARTIGNETTI COMPANIES,27348,J Drouhin CdBeaune Vlgs 14,18.06,27.99,750,168,3034.08,60.0,1679.4000000000003,27.990000000000006,6.660000000000002,144929.24,-1354.6799999999996,-80.6645230439442,0.35714285714285715,0.5535121025154249
10754,PERFECTA WINES,25866,Le Cirque Rouge,11.48,16.99,750,264,3030.7200000000003,142.0,2210.5799999999995,15.56746478873239,15.669999999999987,28720.52,-820.1400000000008,-37.10067041229,0.5378787878787878,0.7293910357934745
1392,CONSTELLATION BRANDS INC,8268,Paul Masson Chablis Carafe,3.03,4.49,1000,999,3026.9699999999993,940.0,5159.5999999999985,5.488936170212765,141.00000000000009,79528.99,2132.629999999999,41.3332428870455,0.9409409409409409,1.7045428266550378
90032,LABELLE VYDS AND WINERY,22566,LaBelle Winery 2013 Dry Rsl,9.14,13.99,750,331,3025.3399999999997,856.0,11975.439999999875,13.989999999999855,94.49999999999966,778.25,8950.099999999875,74.7371286566503,2.5861027190332324,3.958378231868113
4425,MARTIGNETTI COMPANIES,27405,The Pessimist Red,17.99,26.99,750,168,3022.3199999999997,77.0,2078.2300000000005,26.990000000000006,8.530000000000005,144929.24,-944.0899999999992,-45.4275994476068,0.4583333333333333,0.6876273855845842
10754,PERFECTA WINES,27285,Ch Grand Puy-Lacst Pauilc 07,50.33,73.99,750,60,3019.8,10.0,739.9,73.99,1.1,28720.52,-2279.9,-308.136234626301,0.16666666666666666,0.24501622624014832
4425,MARTIGNETTI COMPANIES,15931,Fuligni Brun Montalcino DOCG,50.32,75.99,750,60,3019.2000000000003,28.0,2127.72,75.99,3.0799999999999996,144929.24,-891.4800000000005,-41.8983700862896,0.4666666666666667,0.7047297297297296
1128,BROWN-FORMAN CORP,7792,Herradura Reposado Lot 599,35.93,45.99,750,84,3018.12,83.0,3817.1699999999987,45.98999999999999,65.33999999999999,68601.68000000001,799.0499999999988,20.9330472575232,0.9880952380952381,1.2647509045365986
9552,M S WALKER INC,35392,Tohu Chard Marlborough NZ,8.38,12.99,750,360,3016.7999999999993,272.0,3830.2799999999916,14.08191176470585,30.299999999999955,55551.819999999985,813.4799999999923,21.2381340267551,0.7555555555555555,1.26964996022275
4425,MARTIGNETTI COMPANIES,12910,Drouhin Gevrey-Chambertin 13,41.89,61.99,750,72,3016.08,34.0,2107.66,61.989999999999995,3.76,144929.24,-908.4200000000001,-43.1008796485202,0.4722222222222222,0.6988077239330521
2000,SOUTHERN WINE & SPIRITS NE,28578,Stella Pinot Grigio Umbria,7.89,11.99,750,382,3013.9800000000005,358.0,4292.420000000002,11.990000000000006,40.290000000000006,19016.59,1278.4400000000014,29.7836651585819,0.93717277486911,1.4241700343067973
9552,M S WALKER INC,13711,Venta Morales Tempranillo,5.15,9.99,750,585,3012.7500000000014,597.0,5737.029999999962,9.609765494137289,66.21999999999989,55551.819999999985,2724.27999999996,47.4858942693341,1.0205128205128204,1.9042502696871493
1590,DIAGEO CHATEAU ESTATE WINES,42640,The Monterey Vyds Chard,6.8,9.99,750,443,3012.3999999999983,538.0,5436.619999999966,10.105241635687669,59.729999999999905,7259.75,2424.219999999968,44.590572819141,1.2144469525959367,1.8047470455450703
17035,PERNOD RICARD USA,24650,Perrier Jouet BE Luxury Case,77.23,111.99,750,39,3011.9700000000003,78.0,8801.219999999992,112.83615384615375,8.640000000000002,123780.21999999997,5789.249999999992,65.777812621432,2.0,2.922080897220089
4425,MARTIGNETTI COMPANIES,14119,Zonin Prosecco Brut,2.16,3.29,187,1394,3011.0400000000004,1332.0,4382.280000000001,3.2900000000000005,37.320000000000014,144929.24,1371.2400000000002,31.2905610777951,0.9555236728837877,1.455404112864658
3960,DIAGEO NORTH AMERICA INC,258,Ciroc Coconut Vodka,24.28,33.99,1000,124,3010.7200000000003,130.0,4418.700000000001,33.99000000000001,136.5,257032.07000000007,1407.9800000000005,31.8641229320841,1.0483870967741935,1.467655577403412
11567,CAMPARI AMERICA,222,Wray & Nephew Wh Overproof,15.99,19.99,750,188,3006.12,144.0,2878.5599999999968,19.989999999999977,113.49000000000014,20964.809999999998,-127.56000000000313,-4.4313823578457,0.7659574468085106,0.9575665642090125
4425,MARTIGNETTI COMPANIES,27410,Monte d Fra Valpo Sup Ripaso,17.87,26.99,750,168,3002.1600000000003,40.0,1079.6000000000001,26.990000000000002,4.4,144929.24,-1922.5600000000002,-178.080770655798,0.23809523809523808,0.3596077490873238
9744,FREDERICK WILDMAN & SONS,26693,Dom Billaud Simon Chablis 14,17.87,26.99,750,168,3002.1600000000003,67.0,1808.3300000000004,26.990000000000006,7.440000000000004,3999.9299999999994,-1193.83,-66.0183705407752,0.39880952380952384,0.6023429797212674
2000,SOUTHERN WINE & SPIRITS NE,14688,Ferrari-Carano RSV Chard,23.8,35.99,750,126,2998.8000000000006,115.0,4273.849999999995,37.16391304347822,12.749999999999998,19016.59,1275.0499999999943,29.8337564491032,0.9126984126984127,1.42518674136321
9165,ULTRA BEVERAGE COMPANY LLP,39456,Charles Heidsieck Brut Rose,42.2,64.99,750,71,2996.1999999999994,68.0,5291.319999999994,77.81352941176462,7.570000000000007,68054.70000000003,2295.119999999995,43.3751880438151,0.9577464788732394,1.7660102796876027
1392,CONSTELLATION BRANDS INC,35365,Ravenswood Dickerson Znfdl,18.49,29.99,750,162,2995.380000000001,94.0,2771.059999999996,29.479361702127616,10.44,79528.99,-224.32000000000517,-8.09509718302763,0.5802469135802469,0.9251113381273811
3960,DIAGEO NORTH AMERICA INC,6432,Shady Fruit Real Ruby Red Gr,0.64,0.99,50,4679,2994.56,8009.0,7928.909999999798,0.9899999999999748,63.07000000000047,257032.07000000007,4934.3499999997985,62.2323875538999,1.7116905321649925,2.6477712919426555
7255,PSP WINES,24111,Don Ramon Oak Aged 12 Tinto,7.58,10.99,750,395,2994.1000000000004,186.0,1672.140000000001,8.990000000000006,20.73999999999998,648.71,-1321.9599999999994,-79.0579736146494,0.4708860759493671,0.5584783407367826
4425,MARTIGNETTI COMPANIES,24483,Daou Rsv Cab Svgn,35.94,54.99,750,83,2983.019999999999,62.0,3409.379999999998,54.98999999999997,6.860000000000003,144929.24,426.35999999999876,12.5054995336395,0.7469879518072289,1.1429289780155678
10754,PERFECTA WINES,37342,Dunn Vyds Cab Svgn Napa Vly,49.66,74.99,750,60,2979.6,57.0,4274.429999999998,74.98999999999995,6.310000000000002,28720.52,1294.8299999999977,30.2924600473045,0.95,1.4345650422875547
7153,PINE STATE TRADING CO,2301,Glen Moray 25 Yr Portwood,186.04,239.99,750,16,2976.64,16.0,3839.8399999999983,239.9899999999999,12.609999999999996,15884.819999999998,863.1999999999985,22.480103337639,1.0,1.289991399698989
1392,CONSTELLATION BRANDS INC,42602,3 Blind Moose Chard Cal,5.88,10.99,750,506,2975.279999999999,627.0,6058.729999999953,9.663046251993546,69.59999999999991,79528.99,3083.4499999999543,50.8926788287311,1.2391304347826086,2.0363562421015686
6785,PALM BAY INTERNATIONAL INC,12415,Callia Alta Pnt Grigio,6.12,8.99,750,486,2974.320000000002,526.0,4728.739999999971,8.989999999999943,58.189999999999856,13605.409999999998,1754.4199999999687,37.1012151228441,1.0823045267489713,1.5898558325936576
9552,M S WALKER INC,45605,Bex Rsl Mosel,6.12,8.99,750,486,2974.320000000001,589.0,5667.109999999963,9.62157894736836,65.53999999999994,55551.819999999985,2692.789999999962,47.5161060928759,1.2119341563786008,1.9053464321256492
9165,ULTRA BEVERAGE COMPANY LLP,26291,1000 Stories Znfdl,10.88,15.99,750,273,2970.2399999999993,120.0,1918.8000000000006,15.990000000000006,13.399999999999999,68054.70000000003,-1051.4399999999987,-54.7967479674796,0.43956043956043955,0.6460084033613449
4425,MARTIGNETTI COMPANIES,20002,Soter Vyds Mineral Springs P,35.33,52.99,750,84,2967.72,91.0,4822.089999999994,52.98999999999993,10.060000000000002,144929.24,1854.369999999994,38.455731850712,1.0833333333333333,1.6248466836493989
10754,PERFECTA WINES,24363,Mommessin Les Gr Mises Amour,16.21,25.99,750,183,2966.4300000000003,42.0,1091.5800000000002,25.990000000000002,4.640000000000001,28720.52,-1874.8500000000001,-171.75562029352,0.22950819672131148,0.3679776701287406
9552,M S WALKER INC,27164,Guillaume Vrignaud Chablis,17.64,26.99,750,168,2963.5200000000004,25.0,674.7500000000001,26.990000000000006,2.7700000000000005,55551.819999999985,-2288.7700000000004,-339.202667654687,0.1488095238095238,0.22768532015980997
4425,MARTIGNETTI COMPANIES,23192,Martinelli Bondi Home Pnt Nr,41.72,62.99,750,71,2962.12,97.0,6110.029999999998,62.98999999999998,10.879999999999997,144929.24,3147.909999999998,51.5203689670918,1.3661971830985915,2.0627219694002936
9552,M S WALKER INC,607,Schmitt Sohne Funf Rsl,5.74,8.49,750,516,2961.840000000002,463.0,4538.369999999965,9.802095032397334,51.14999999999986,55551.819999999985,1576.5299999999634,34.7378023387246,0.8972868217054264,1.5322806093509314
4425,MARTIGNETTI COMPANIES,21105,Ken Volk Pnt Nr Cuvee St Mar,19.6,29.99,750,151,2959.5999999999995,178.0,5493.219999999982,30.860786516853832,19.63999999999996,144929.24,2533.6199999999826,46.1226748610103,1.1788079470198676,1.8560683876199429
10754,PERFECTA WINES,27015,Dom la Vougeraie La Justice,61.64,89.99,750,48,2958.7200000000003,10.0,899.9000000000001,89.99000000000001,1.11,28720.52,-2058.82,-228.783198133126,0.20833333333333334,0.30415179537097126
4425,MARTIGNETTI COMPANIES,18797,Hess Shirttail Crk Vyd Chard,8.06,12.49,750,367,2958.0199999999995,307.0,3834.429999999999,12.489999999999997,34.469999999999985,144929.24,876.4099999999994,22.8563306671396,0.8365122615803815,1.2962826485284074
9552,M S WALKER INC,22054,Lokoya Spring Mtn Cab Svgn,211.03,324.99,750,14,2954.42,14.0,4549.86,324.98999999999995,1.58,55551.819999999985,1595.4399999999996,35.0656943290563,1.0,1.5400180069184475
8004,SAZERAC CO INC,9090,Harmon Buffalo Trace Barrel,18.93,24.99,750,156,2953.08,156.0,3898.44,24.990000000000002,122.85,50293.62000000002,945.3600000000001,24.249699879952,1.0,1.3201267828843106
10754,PERFECTA WINES,25258,Ch Maine d'Arman Cote Bourg,8.72,12.99,750,337,2938.64,316.0,3867.0399999999813,12.237468354430321,34.949999999999925,28720.52,928.3999999999814,24.0080268112041,0.9376854599406528,1.3159284567010527
7153,PINE STATE TRADING CO,21034,Cyrus Cab Svgn Alex Vly,36.73,54.99,750,80,2938.4000000000005,65.0,3563.3499999999963,54.82076923076917,7.150000000000005,15884.819999999998,624.9499999999957,17.5382715702919,0.8125,1.2126837734821656
90047,CRUSH WINES,27005,Ghost Block Est Cab Svgn,40.81,59.99,750,72,2938.3200000000006,35.0,2099.65,59.99,3.8700000000000006,1457.7299999999998,-838.6700000000005,-39.9433238873146,0.4861111111111111,0.7145749952353725
4425,MARTIGNETTI COMPANIES,21277,Nicholson Ranch Chard Son Ct,13.79,19.99,750,213,2937.269999999999,1497.0,29436.030000000206,19.663346693386913,166.66000000000113,144929.24,26498.760000000206,90.0215144501484,7.028169014084507,10.021560837103914
10754,PERFECTA WINES,25254,Ch des Perligues Graves,8.44,12.99,750,348,2937.120000000001,221.0,2770.789999999992,12.537511312217157,24.40999999999995,28720.52,-166.33000000000902,-6.00298109925363,0.6350574712643678,0.9433696954840085
9552,M S WALKER INC,14436,Byron Santa Barbara Chard,7.87,14.99,750,373,2935.5100000000007,170.0,2422.2999999999993,14.24882352941176,18.839999999999982,55551.819999999985,-513.2100000000014,-21.1868884944062,0.45576407506702415,0.8251717759435324
9165,ULTRA BEVERAGE COMPANY LLP,2874,Hirsch 20 Yr American Whisky,51.46,69.99,750,57,2933.2200000000003,572.0,28994.27999999999,50.68930069930069,450.57000000000005,68054.70000000003,26061.05999999999,89.8834528741531,10.035087719298245,9.884795548918932
7153,PINE STATE TRADING CO,11771,Palagetto Sottobosco Rosso,19.17,29.99,750,153,2933.0099999999998,122.0,3557.779999999995,29.162131147540943,13.469999999999997,15884.819999999998,624.7699999999954,17.5606698559213,0.7973856209150327,1.2130132525971598
3960,DIAGEO NORTH AMERICA INC,913,Smirnoff Raspberry Vodka,10.58,14.49,1000,277,2930.6600000000003,259.0,3752.9099999999908,14.489999999999965,271.9500000000003,257032.07000000007,822.2499999999905,21.9096647668074,0.9350180505415162,1.280568199654682
9165,ULTRA BEVERAGE COMPANY LLP,25895,JeanJean Terrasses Larzac 13,9.39,13.99,750,312,2929.6799999999994,79.0,1105.2100000000005,13.990000000000006,8.700000000000006,68054.70000000003,-1824.469999999999,-165.079034753576,0.2532051282051282,0.37724597908304003
653,STATE WINE & SPIRITS,35075,Clos LaChance Chard,7.58,10.99,750,386,2925.8800000000006,391.0,5112.0899999999665,13.074398976982012,43.239999999999874,8014.98,2186.209999999966,42.7654833932889,1.0129533678756477,1.7471974243646238
9165,ULTRA BEVERAGE COMPANY LLP,3239,Seagram's Red Berry Vodka,7.8,9.99,750,375,2925.0,560.0,5349.399999999955,9.55249999999992,441.5200000000017,68054.70000000003,2424.399999999955,45.3209705761389,1.4933333333333334,1.8288547008546856
1703,ALISA CARR BEVERAGES,90013,Ch Leoville Barton 12 St Jul,64.93,99.99,750,45,2921.85,109.0,10898.909999999996,99.98999999999997,12.199999999999994,172.00000000000003,7977.059999999996,73.191355832831,2.422222222222222,3.7301401509317715
17033,SEA BREEZE CELLARS LLC,685,Caravan Cab Svgn,32.46,49.99,750,90,2921.4,207.0,10347.929999999977,49.98999999999989,22.91999999999996,549.5500000000002,7426.529999999977,71.7682666968176,2.3,3.542113370301902
9552,M S WALKER INC,26518,Solimar Vinho Verde Branco,4.82,6.99,750,605,2916.1000000000013,422.0,2949.779999999993,6.989999999999983,47.08999999999997,55551.819999999985,33.67999999999165,1.14178006495372,0.6975206611570248,1.0115496725077986
9744,FREDERICK WILDMAN & SONS,26690,Dom Faiveley Mercry Rouge 14,17.23,24.99,750,169,2911.87,97.0,2424.0299999999997,24.99,10.769999999999998,3999.9299999999994,-487.84000000000015,-20.1251634674488,0.5739644970414202,0.8324650482336092
10754,PERFECTA WINES,36000,Fanal Madeira Rainwater,8.44,15.99,750,345,2911.800000000001,293.0,3806.069999999983,12.989999999999942,32.299999999999905,28720.52,894.2699999999818,23.495889460782,0.8492753623188406,1.3071193076447494
9165,ULTRA BEVERAGE COMPANY LLP,26485,Vivanco Rose,8.27,11.99,750,352,2911.0399999999995,335.0,4016.6499999999814,11.989999999999945,37.0699999999999,68054.70000000003,1105.609999999982,27.5256743803913,0.9517045454545454,1.3797989721886275
4425,MARTIGNETTI COMPANIES,25621,Forest Glen Cab Svgn Cal,5.36,10.99,750,543,2910.4800000000005,566.0,5368.339999999979,9.484699646643072,63.15999999999994,144929.24,2457.8599999999788,45.7843579206978,1.0423572744014733,1.8444861328715465
9815,WINE GROUP INC,6592,Almaden Chard Cal,6.03,8.99,1500,482,2906.4599999999996,549.0,4935.509999999983,8.989999999999968,122.91999999999992,27100.409999999996,2029.0499999999834,41.1112529404254,1.1390041493775933,1.6981172973307679
9165,ULTRA BEVERAGE COMPANY LLP,2141,Loch Lomond 12 Yr,48.4,60.99,750,60,2904.0000000000005,12.0,731.88,60.99,9.469999999999999,68054.70000000003,-2172.1200000000003,-296.786358419413,0.2,0.2520247933884297
480,BACARDI USA INC,2200,Bonnie Rose Spiced Apple,10.78,19.99,750,269,2899.82,493.0,7419.0699999999615,15.048823529411687,388.6300000000013,89286.26999999999,4519.249999999962,60.9139690015054,1.8327137546468402,2.5584588008910765
6785,PALM BAY INTERNATIONAL INC,26681,Villa Novare Valpol Ripasso,4.76,6.99,750,609,2898.84,609.0,4256.909999999998,6.989999999999997,68.46000000000001,13605.409999999998,1358.069999999998,31.9027181688126,1.0,1.4684873949579824
1587,VINEYARD BRANDS INC,46217,Cono Sur Chard Cntrl Vly,4.72,6.99,750,614,2898.079999999999,668.0,5488.319999999968,8.21604790419157,74.49999999999996,6070.089999999999,2590.239999999969,47.1954988047341,1.0879478827361564,1.8937779495389946
9552,M S WALKER INC,16894,El Nido 12 Tinto Jumilla,82.75,119.99,750,35,2896.25,22.0,2639.7799999999997,119.99,2.45,55551.819999999985,-256.47000000000025,-9.715582359136,0.6285714285714286,0.9114475615019421
653,STATE WINE & SPIRITS,2087,Uncle Val's Peppered Gin,25.18,36.99,750,115,2895.7,355.0,9812.449999999963,27.640704225352007,279.86999999999995,8014.98,6916.749999999963,70.4895311568466,3.0869565217391304,3.388627965604159
4425,MARTIGNETTI COMPANIES,20913,Benton Lane First Class Pnt,32.89,49.99,750,88,2894.3199999999997,19.0,949.8100000000001,49.99,2.0900000000000007,144929.24,-1944.5099999999998,-204.726208399575,0.2159090909090909,0.3281634373531607
9165,ULTRA BEVERAGE COMPANY LLP,8525,Fetzer Sundial Chard,5.88,8.99,750,492,2892.9600000000005,471.0,5046.289999999998,10.713991507430993,52.98,68054.70000000003,2153.3299999999977,42.6715468195446,0.9573170731707317,1.744334522426856
7255,PSP WINES,24847,Mureda Cab Svgn Organic,7.53,10.99,750,384,2891.5199999999995,149.0,1339.5100000000007,8.990000000000004,16.529999999999983,648.71,-1552.0099999999989,-115.864009973796,0.3880208333333333,0.4632546204072602
10050,Russian Standard Vodka,3349,Russian Standard Vodka,0.71,0.99,50,4072,2891.119999999999,8640.0,8553.599999999731,0.9899999999999689,449.990000000011,732.5999999999999,5662.479999999732,66.1999625888504,2.1218074656188604,2.958576606989587
4425,MARTIGNETTI COMPANIES,45860,Canella Prosecco,3.44,4.99,187,840,2889.5999999999995,864.0,4311.360000000001,4.990000000000001,24.16000000000001,144929.24,1421.7600000000011,32.9770652415943,1.0285714285714285,1.4920265780730901
1587,VINEYARD BRANDS INC,44207,Neil Ellis Sincerely Svgn Bl,6.2,8.99,750,466,2889.2000000000016,455.0,4544.449999999976,9.987802197802145,50.54999999999992,6070.089999999999,1655.2499999999745,36.4235496044622,0.9763948497854077,1.5729094559047396
653,STATE WINE & SPIRITS,16753,Pennywise Pnt Nr,6.7,9.99,750,431,2887.7000000000016,462.0,5388.379999999963,11.663160173160092,51.29999999999988,8014.98,2500.679999999961,46.4087536513753,1.0719257540603249,1.865976382588205
1392,CONSTELLATION BRANDS INC,6762,Paul Masson Chablis,4.51,6.99,1500,640,2886.3999999999965,611.0,4827.889999999992,7.901620294599005,137.43000000000006,79528.99,1941.4899999999957,40.2140479588391,0.9546875,1.672633730598669
5992,MCCORMICK DISTILLING CO,976,McCormick Gold Label Bourbon,7.47,9.49,1000,386,2883.4199999999987,421.0,3995.28999999999,9.489999999999975,442.0500000000005,1567.85,1111.8699999999913,27.8295192589272,1.0906735751295338,1.385608062647825
12331,STELLAR IMPORTING CO LLC,17473,Loukatos Retsina,5.62,9.49,1000,513,2883.0600000000018,666.0,6316.339999999949,9.483993993993918,99.90000000000033,119.22999999999998,3433.2799999999474,54.3555286764166,1.2982456140350878,2.1908458374088453
2000,SOUTHERN WINE & SPIRITS NE,24313,Ch Cheval Bl 12 St-Emilion,480.51,739.99,750,6,2883.06,6.0,4439.94,739.9899999999999,0.68,19016.59,1556.8799999999997,35.0653387207935,1.0,1.5400095731618488
10754,PERFECTA WINES,39718,Calera Mills Vyd Pnt Nr,40.53,59.99,750,71,2877.629999999999,77.0,5075.229999999996,65.91207792207787,8.560000000000002,28720.52,2197.5999999999967,43.3005006669648,1.0845070422535212,1.7636840038503898
4425,MARTIGNETTI COMPANIES,23074,Madrigal Cab Svgn,13.69,19.99,750,210,2874.9000000000005,723.0,14452.26999999996,19.98930843706772,80.86999999999998,144929.24,11577.369999999959,80.1076232315061,3.442857142857143,5.02705137570001
10754,PERFECTA WINES,26461,Golan Heights Yarden Chard,15.12,22.99,750,190,2872.8,98.0,2145.0200000000004,21.887959183673473,10.86,28720.52,-727.7799999999997,-33.9288211764925,0.5157894736842106,0.7466652742968534
17035,PERNOD RICARD USA,24705,Kenwood Merlot Sonoma,7.84,12.99,750,366,2869.439999999999,237.0,3328.629999999994,14.044852320675082,26.499999999999954,123780.21999999997,459.18999999999505,13.7951649777835,0.6475409836065574,1.1600277406044368
4425,MARTIGNETTI COMPANIES,18601,Bocelli Prosecco,12.41,18.99,750,231,2866.7100000000005,249.0,4728.509999999982,18.989999999999927,27.529999999999948,144929.24,1861.7999999999815,39.3739254014476,1.077922077922078,1.6494552989315212
3960,DIAGEO NORTH AMERICA INC,731,Black & White Scotch,20.6,26.99,1750,139,2863.399999999999,129.0,3481.7099999999914,26.989999999999934,237.20000000000022,257032.07000000007,618.3099999999922,17.7588024275426,0.9280575539568345,1.2159356010337334
9165,ULTRA BEVERAGE COMPANY LLP,23680,A Bichot Cremant Brut Rose,13.42,21.99,750,213,2858.4599999999996,173.0,3402.2699999999927,19.66630057803464,19.179999999999975,68054.70000000003,543.8099999999931,15.9837402675271,0.812206572769953,1.1902457966877247
3960,DIAGEO NORTH AMERICA INC,3672,Shady Fruit Real Ruby Red Gr,8.26,11.99,750,346,2857.959999999999,731.0,8181.68999999995,11.192462380300888,575.9100000000012,257032.07000000007,5323.72999999995,65.0688305227891,2.11271676300578,2.862772746994343
9815,WINE GROUP INC,23861,Concannon Founder Chard,5.95,8.99,750,480,2856.0000000000014,429.0,4790.709999999998,11.167156177156173,48.20000000000003,27100.409999999996,1934.7099999999969,40.3846193987947,0.89375,1.6774194677871135
9552,M S WALKER INC,26813,Simonnet-Febvre 14 Chablis,17.0,24.99,750,168,2856.0,7.0,174.93,24.990000000000002,0.78,55551.819999999985,-2681.07,-1532.65306122449,0.041666666666666664,0.061250000000000006
1392,CONSTELLATION BRANDS INC,42601,3 Blind Moose Cab Svgn Cal,5.84,10.99,750,488,2849.9199999999987,653.0,6344.469999999955,9.715880551301614,72.65999999999988,79528.99,3494.549999999956,55.0802509902321,1.3381147540983607,2.2261923141702074
